Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),1994-09-13,252746,https://open.spotify.com/track/2g8HN35AnVGIk7B8yMucww
Baby By Me,"50 Cent, Ne-Yo",Before I Self-Destruct,2009-01-01,213360,https://open.spotify.com/track/1x075F39Q0zOhjPzPKgG8E
Keep Your Head Up,Andy Grammer,Andy Grammer,2012-03-16,190493,https://open.spotify.com/track/3Jz6OBO9P6NcBaHTauq8t1
Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",Until I Found You (Em Beihold Version),2022-04-22,176440,https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN
Lady Killers II (Christoph Andersson Remix),"G-Eazy, Christoph Andersson",Lady Killers II (Christoph Andersson Remix),2024-03-17,297794,https://open.spotify.com/track/0QRhtV1MwywpkLTvCdMaWq
bye,Ariana Grande,eternal sunshine,2024-03-08,164927,https://open.spotify.com/track/1Rweq7vNjK4kZBbGrmxQsl
Love Me,"Lil Wayne, Drake, Future",I Am Not A Human Being II (Deluxe),2013-01-01,255053,https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg
I'm Yours,Alessia Cara,Know-It-All (Deluxe),2016-03-11,228680,https://open.spotify.com/track/3jlPURmflU40Em24oAuv2Z
Just A Lil Bit,50 Cent,The Massacre,2005-03-03,237706,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9
Go Girl,"Pitbull, Trina, Young Bo",Original Hits,2012-05-29,229668,https://open.spotify.com/track/1HTN2lX8X87qmMXTtI9FDL
Gimme That Remix (feat. Lil' Wayne),"Chris Brown, Lil Wayne",Chris Brown (Expanded Edition),2005,237360,https://open.spotify.com/track/2bIrFpyw3AA2t7gNIkfmGb
Bananza (Belly Dancer),Akon,Trouble Deluxe Edition,2005-01-01,238493,https://open.spotify.com/track/3BwkldhE22DdxOcXegF2Kv
Bounce,"Timbaland, Missy Elliott, Justin Timberlake, Dr. Dre",Shock Value,2007-04-02,244293,https://open.spotify.com/track/4ymByZAPRqTlyJASAoJ921
More Than My Hometown,Morgan Wallen,Dangerous: The Double Album,2021-01-08,216573,https://open.spotify.com/track/5OELUCYgOHKFAvCERnAvfS
Kool-Aid,Bring Me The Horizon,Kool-Aid,2024-01-05,228470,https://open.spotify.com/track/1rBiNR61IhvbzeKwfs3AwE
I Did Something Bad,Taylor Swift,reputation,2017-11-10,238253,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
Motive X - Promiscuous Mix,Khlaw,Motive X (Promiscuous Mix),2021-08-20,193189,https://open.spotify.com/track/07qHWMgKWYulwPHsTU18ba
"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,174800,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
Your Love,The Outfield,Super Hits,1985,221840,https://open.spotify.com/track/5dRQUolXAVX3BbCiIxmSsf
Parasite Eve,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,2020-10-30,291812,https://open.spotify.com/track/36xBFaVGjqm7le8CTHytUj
DArkSide,Bring Me The Horizon,DArkSide,2023-10-18,164790,https://open.spotify.com/track/19vHgVS1aukRiQWhTqfKnE
Hey Baby,"No Doubt, Bounty Killer",Rock Steady (Expanded Edition),2001-12-11,207040,https://open.spotify.com/track/2QsoVMTKj5m5kgztTOep98
Josie,blink-182,Dude Ranch,1997-06-17,199973,https://open.spotify.com/track/5IKqS0Kmme9uVOVjulysEV
Wild Things,Alessia Cara,Know-It-All (Deluxe),2016-03-11,188493,https://open.spotify.com/track/0PAj9Y5kFEzhGeWkockoxv
Doomed,Bring Me The Horizon,That's The Spirit,2015-09-11,274133,https://open.spotify.com/track/3lPn81PFyKvXiyHhlkwkQ4
I Like It,"Enrique Iglesias, Pitbull",Euphoria,2010,231373,https://open.spotify.com/track/7HacCTm33hZYYN8DXpCYuG
More Than You Know,Axwell /\ Ingrosso,More Than You Know,2017-07-28,203000,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
Haven't Met You Yet,Michael Bublé,Crazy Love,2009-10-06,244586,https://open.spotify.com/track/4fIWvT19w9PR0VVBuPYpWA
Something That I Want,Grace Potter,Tangled,2010-01-01,163280,https://open.spotify.com/track/3eR3lWuvQqOzhTn91nbRCa
Bom Bom - Radio Edit,Sam And The Womp,Bom Bom,2012-08-17,174033,https://open.spotify.com/track/0d5f6gzzW1Pgx9uJsLrSDP
Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),2023-05-25,176579,https://open.spotify.com/track/1vYXt7VSjH9JIM5oRRo7vA
Glitter,BENEE,FIRE ON MARZZ,2019-06-28,180146,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
Psycho,Maisie Peters,You Signed Up For This,2021-08-27,184640,https://open.spotify.com/track/2Gs2mHNQF2Lt7a9iIarcji
Bad Habit,Steve Lacy,Bad Habit,2022-06-29,232114,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK
Runaway Baby,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,148448,https://open.spotify.com/track/5MMLS3xm12D7N26xlfFApr
Hangover,"Taio Cruz, Flo Rida",TY.O,2011-01-01,244906,https://open.spotify.com/track/0xQxIdksJKWa6vEUrFXOpy
What My World Spins Around,Jordan Davis,Bluebird Days,2023-02-17,186800,https://open.spotify.com/track/6vjZxvzdAeHp7jv3R398Xm
Video Game Lover,k4tyusha,Video Game Lover,2024-02-10,184245,https://open.spotify.com/track/51ZiB5auV2mD441Uh0NUq7
Nobody's Business,"Rihanna, Chris Brown",Unapologetic (Deluxe),2012-12-11,216293,https://open.spotify.com/track/6EAxaAk1eZx0aqqH4ff4rP
Right By My Side,"Nicki Minaj, Chris Brown",Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,265333,https://open.spotify.com/track/2bgW1SJqUjIkWcbxTPTIdy
Pretty Girl Rock,Keri Hilson,No Boys Allowed (All International Partners Deluxe Version),2010-01-01,243920,https://open.spotify.com/track/6gYYdIpoanMh7Eo3fDpJn7
Tell Ur Girlfriend,Lay Bankz,Tell Ur Girlfriend,2024-02-07,124444,https://open.spotify.com/track/3lMzT16MjAKKXF7pSZn13B
Espresso,Sabrina Carpenter,Espresso,2024-04-12,175459,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75
Hell N Back (feat. Summer Walker),"Bakar, Summer Walker",Hell N Back (feat. Summer Walker),2023-09-21,195147,https://open.spotify.com/track/0ZDwhNFZnPx9EIPCcwGUHC
Stick Season,Noah Kahan,Stick Season,2022-10-14,182346,https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv
Girls Just Want To Have Fun,Hypermorph,Girls Just Want To Have Fun,2024-03-14,104064,https://open.spotify.com/track/3Xbq8CEKqtZapAOj9KYLf5
Kingslayer (feat. BABYMETAL),"Bring Me The Horizon, BABYMETAL",POST HUMAN: SURVIVAL HORROR,2020-10-30,220041,https://open.spotify.com/track/7CAbF0By0Fpnbiu6Xn5ZF7
LosT,Bring Me The Horizon,LosT,2023-05-04,205368,https://open.spotify.com/track/5BgnL6gHauuvxe4Ok6W1aC
"Men In Black - From ""Men In Black"" Soundtrack",Will Smith,Big Willie Style,1997-10-03,227266,https://open.spotify.com/track/2FK7fxjzQEXD7Z32HSF0Hl
I’m Ready (with Demi Lovato),"Sam Smith, Demi Lovato",I’m Ready (with Demi Lovato),2020-04-16,200838,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
Hide Away,Daya,Daya,2015-09-04,192381,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
No Way No,MAGIC!,Don't Kill the Magic,2014-06-25,231666,https://open.spotify.com/track/5xHooj89TQoQHj3dALvSh1
Don't,Ed Sheeran,x (Deluxe Edition),2014-06-21,219840,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi
Sing,Ed Sheeran,x (Deluxe Edition),2014-06-21,235382,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop
Imma Be,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,257560,https://open.spotify.com/track/5OiLJ8tjUPFiPX2gVM8fxJ
What Now,Rihanna,Unapologetic (Deluxe),2012-12-11,243093,https://open.spotify.com/track/2RWs4c3ZJ74WwXlVC3QCQN
The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,189109,https://open.spotify.com/track/386RUes7n1uM1yfzgeUuwp
Sorry,Justin Bieber,Purpose (Deluxe),2015-11-13,200786,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
"Baby, I Love Your Way",Big Mountain,The Best of Big Mountain,1999-01-01,249520,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib
I'd Go With You Anywhere,Birds Of Tokyo,Playlist,2015-11-06,199343,https://open.spotify.com/track/3MbaQ2D6856Md6HhCSpj9Z
Broken Arrows,Avicii,Stories,2015-10-02,232760,https://open.spotify.com/track/260jSxvzkFt71ksvkcy2ke
i should’ve fucked your brother,Olivia O'Brien,i should’ve fucked your brother,2023-07-14,195482,https://open.spotify.com/track/03moFmOsgmGXeioNYAoRf1
He Could Be the One,Hannah Montana,Hannah Montana 3,2009-01-01,180800,https://open.spotify.com/track/07HPV6hzecJmMJwsIX8YVU
I LUV IT (feat. Playboi Carti),"Camila Cabello, Playboi Carti",I LUV IT (feat. Playboi Carti),2024-03-27,174880,https://open.spotify.com/track/2H2ytI7ompfNmRkI2sq8Uk
No Role Modelz,J. Cole,2014 Forest Hills Drive,2014-12-09,292799,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr
Heard It All Before,Sunshine Anderson,Your Woman,2001,295826,https://open.spotify.com/track/0xikWgPgYN9BEes0ieZ8Co
Jealous,Nick Jonas,Nick Jonas X2,2015-11-20,223106,https://open.spotify.com/track/2RqtfcLB7iOZj0zYB8Auhu
grave,Tate McRae,THINK LATER,2023-12-08,193159,https://open.spotify.com/track/6jDT7DB6k0psPX0nWNDI1K
Stupid Girl,Garbage,Garbage 20th Anniversary Standard Edition (Remastered),1995,258533,https://open.spotify.com/track/0nnFZZmNfXb6g8aqwDtUs1
Who's That Girl?,Eve,Scorpion,2001-01-01,281906,https://open.spotify.com/track/3uVE5vLKkigiWBOQEgmdDk
Red Line,Geordie Kieffer,Agro Pop,2021-08-20,181534,https://open.spotify.com/track/5oMQpsEUaMKhFpztLWt5Tf
Love$ick (feat. A$AP Rocky),"Mura Masa, A$AP Rocky",Mura Masa,2017-07-14,192160,https://open.spotify.com/track/3sTN90bIP2cJ1783ctHykO
Malibu,"THE DRIVER ERA, Ross Lynch, Rocky",Malibu,2022-07-28,167556,https://open.spotify.com/track/2JyoU2NFGjWWTaknPfXeDR
Dance with Me Tonight,Olly Murs,In Case You Didn't Know,2011-11-28,202226,https://open.spotify.com/track/1FSWSs9CL01RCYxXtm08Rf
Fancy Like,Walker Hayes,Country Stuff,2021-06-04,161853,https://open.spotify.com/track/3ZozFqJJlDBNIm4xqxn2ZD
Sax,Fleur East,"Love, Sax and Flashbacks (Deluxe)",2015-12-04,236440,https://open.spotify.com/track/2lqgZDZnlXmVZgToWuoC0l
Lost In Japan,Shawn Mendes,Shawn Mendes,2018-05-25,201200,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
Bang Bang,"K'NAAN, Adam Levine",Troubadour,2009,186533,https://open.spotify.com/track/61YzdCCBPM5Pc7lIiD5i8C
I Feel It Coming,"The Weeknd, Daft Punk",Starboy,2016-11-24,269186,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),2021-01-07,155883,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",Shakira. (Expanded Edition),2014-03-14,206866,https://open.spotify.com/track/2Sh4sAOfnSHEVKFyysxzat
3005,Childish Gambino,Because the Internet,2013-12-10,234215,https://open.spotify.com/track/5cc9Zbfp9u10sfJeKZ3h16
Would I Lie To You?,Charles & Eddie,Duophonic,1992-01-01,279600,https://open.spotify.com/track/3PkvYP6223QO3xlW2THd1x
bloodline,Ariana Grande,"thank u, next",2019-02-08,216893,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
Les,Childish Gambino,Camp,2011-11-15,317293,https://open.spotify.com/track/0YsGMHid6sFq5PcToe3JZE
Belong Together,Mark Ambor,Belong Together,2024-02-16,148317,https://open.spotify.com/track/5uQ7de4EWjb3rkcFxyEOpu
Waking Up In Vegas,Katy Perry,One Of The Boys,2008,199186,https://open.spotify.com/track/5tRifT4qX6gfmpEK2pUv4h
Same Ol' Situation (S.O.S.),Mötley Crüe,Dr. Feelgood,1989-09-01,252906,https://open.spotify.com/track/2FsMF7EO7gA9z90RgGEZpS
BBL Drizzy,Trïppy,BBL Drizzy,2024-05-07,214293,https://open.spotify.com/track/14wgKKU2uRHrZeWRWilcxF
Satellite,Harry Styles,Harry's House,2022-05-20,218577,https://open.spotify.com/track/0rzaRSujxA0bKyjJl6vHYq
She Calls Me Back (with Kacey Musgraves),"Noah Kahan, Kacey Musgraves",She Calls Me Back (with Kacey Musgraves),2023-10-06,243962,https://open.spotify.com/track/0p1hBWPaSxUDTSa32PyhnU
I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",I Had Some Help,2024-05-10,178205,https://open.spotify.com/track/7221xIgOnuakPdLqT0F3nP
Ball For Me (feat. Nicki Minaj),"Post Malone, Nicki Minaj",beerbongs & bentleys,2018-04-27,206266,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
Alejandro,Lady Gaga,The Fame Monster (Deluxe Edition),2009-08-05,274213,https://open.spotify.com/track/4lwavw59UjXUPJZtKNdFYp
Carry You Home,Alex Warren,Carry You Home,2024-05-31,166880,https://open.spotify.com/track/4uzKAj0mIyYmyhsRRyPXaQ
High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",High Road (feat. Jessie Murph),2024-06-07,179413,https://open.spotify.com/track/73KAidtqbDftZjy8AD0H04
Get On Your Knees,"Nicki Minaj, Ariana Grande",The Pinkprint (Deluxe),2014-12-15,216493,https://open.spotify.com/track/049V1aSofNvW906vGZgFsD
Paparazzi,Lady Gaga,The Fame,2008-01-01,208306,https://open.spotify.com/track/7Hqig8kp32q2Ire3ECQvWM
Hey Baby (Drop It to the Floor) (feat. T-Pain),"Pitbull, T-Pain",Planet Pit (Deluxe Version),2011-06-17,234453,https://open.spotify.com/track/3rfhI32Il2hVRKDkuGeeen
Dirty Diana - 2012 Remaster,Michael Jackson,Bad (Remastered),1987-08-31,280760,https://open.spotify.com/track/0AcgKF7kbSoCkh3n7vlHwK
Don't Stop Movin',S Club,Sunshine,2001-11-26,233626,https://open.spotify.com/track/4dzreTCcGVgeF1vCcd22AC
Cinematic,Illy,Cinematic,2013-11-08,273920,https://open.spotify.com/track/7b3cBmfTlmWOqZttipYA5L
Papercuts (feat. Vera Blue),"Illy, Vera Blue",Two Degrees,2016-11-11,255889,https://open.spotify.com/track/6vXHaWpqkbuvzIDvR3LnKd
I Got It From My Mama,will.i.am,Songs About Girls,2007-01-01,241520,https://open.spotify.com/track/1z7FW0nlEBGtQWQ19kz7qp
Stupid Girls,P!nk,I'm Not Dead,2006-04-04,197173,https://open.spotify.com/track/1Ab6RxeKl3e07zP7Get7CX
Step On Up,Ariana Grande,Dangerous Woman,2016-05-20,180853,https://open.spotify.com/track/3K1y89UHuAEZbpiSPbtAae
Turn Me On (feat. Nicki Minaj),"David Guetta, Nicki Minaj",Nothing but the Beat 2.0,2011-08-24,199680,https://open.spotify.com/track/6JOlNkT0QdHeZB0wPbI9IR
Did It On’em,Nicki Minaj,Pink Friday,2010-01-01,212346,https://open.spotify.com/track/6Slt6WiWnriaqCb8xXb2ZT
Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,188453,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4
Applause,Lady Gaga,Applause,2013-01-01,212493,https://open.spotify.com/track/63LAR8TGAGvpfLLM8Z1weo
BANDIT,Don Toliver,Bandit,2024-02-01,147746,https://open.spotify.com/track/7sTyAjxDXq9afwfSQy6D0s
Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,261228,https://open.spotify.com/track/1kbEbBdEgQdQeLXCJh28pJ
Oh Cecilia (Breaking My Heart),The Vamps,Meet The Vamps,2014-01-01,196684,https://open.spotify.com/track/3jnQF0OxLiAEFFcMdBgJ9s
Last Night,The Vamps,Meet The Vamps,2014-01-01,187644,https://open.spotify.com/track/0uHnegOU2eTG0Lbz2bHA1I
P.Y.T. (Pretty Young Thing),Michael Jackson,Thriller 25 Super Deluxe Edition,2008-02-08,238733,https://open.spotify.com/track/5lA3pwMkBdd24StM90QrNR
Good Girls Go Bad (feat. Leighton Meester),"Cobra Starship, Leighton Meester",Hot Mess,2009-08-07,196413,https://open.spotify.com/track/3es9la1RV8YqhVNdTHUz2c
P.I.M.P.,50 Cent,Get Rich Or Die Tryin',2003-02-06,249480,https://open.spotify.com/track/3G0yz3DZn3lfraledmBCT0
My First Kiss (feat. Ke$ha),"3OH!3, Kesha",Streets Of Gold,2010-06-25,192440,https://open.spotify.com/track/0ixcINi5cnueFsWNllV2ou
"So Fresh, So Clean",Outkast,Stankonia,2000-10-31,240026,https://open.spotify.com/track/6glsMWIMIxQ4BedzLqGVi4
Rock That Body,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,268840,https://open.spotify.com/track/2WQ09wqQBIOor7Q0VpIDBK
Crazy In Love (feat. JAY-Z),"Beyoncé, JAY-Z",Dangerously In Love,2003-06-24,236133,https://open.spotify.com/track/5IVuqXILoxVWvWEPm82Jxr
Again - Sped Up,Noah Cyrus,Again (Sped Up),2017-09-22,179579,https://open.spotify.com/track/0rOr9keQo3p8glKPhafY9J
Scared To Start,Michael Marcagi,Scared To Start,2024-01-12,159636,https://open.spotify.com/track/3Pbp7cUCx4d3OAkZSCoNvn
Peer Pressure,"James Bay, Julia Michaels",Oh My Messy Mind,2019-05-10,176826,https://open.spotify.com/track/4RE3vueod5PL48rvHtuu9C
Told You So,Paramore,After Laughter,2017-05-12,188946,https://open.spotify.com/track/7BpYWzZwrsljT1eIjb0TqR
Heartache On The Dance Floor,Jon Pardi,California Sunrise,2016-05-13,205200,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
YOUtopia,Bring Me The Horizon,POST HUMAN: NeX GEn,2024-05-24,242662,https://open.spotify.com/track/24l3mfIPWVa645a9LEwSHx
Freed from Desire,Gala,Come into My Life,1997,214000,https://open.spotify.com/track/3Ucr6hQQuY8cZ0UqXV8uO2
Don't Be so Hard on Yourself,Jess Glynne,I Cry When I Laugh,2015,211460,https://open.spotify.com/track/0sUyqewVzwv0e5tK3hS6vJ
2 Be Loved (Am I Ready),Lizzo,Special,2022-07-15,187107,https://open.spotify.com/track/2rmwqU7yzTvzkiaRV53DpT
Light It Up (feat. Nyla & Fuse ODG) [Remix],"Major Lazer, Nyla, Fuse ODG",Peace Is The Mission : Extended,2015-11-27,166138,https://open.spotify.com/track/1pjvlYOMIg1NhGQbM6iwrY
Focus,Ariana Grande,Focus,2015-10-30,211360,https://open.spotify.com/track/1cdzfFjEbUbgTm5nv3FgXR
Work,Iggy Azalea,The New Classic (Deluxe Version),2014-01-01,223196,https://open.spotify.com/track/7F5Mmc4DlX6x5tW3u5zxwt
I Will Never Let You Down,Rita Ora,I Will Never Let You Down,2014-03-31,203466,https://open.spotify.com/track/2ia7iiEtpiOL2ZVuWxBZGB
Gold,Kiiara,low kii savage,2016-03-22,225882,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
My Love (feat. Jess Glynne),"Route 94, Jess Glynne",My Love (feat. Jess Glynne),2014-02-28,259934,https://open.spotify.com/track/61UQzeiIluhpzpMdY4ag3q
La La La,"Naughty Boy, Sam Smith",Hotel Cabana (Deluxe Version),2013-01-01,222200,https://open.spotify.com/track/3wPPWcVuinAU7dXcJXtCID
I Really Like You,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,204763,https://open.spotify.com/track/2hHLbkatPwOOmrNxTiD41L
Tennis Court,Lorde,Pure Heroine,2013-09-27,198907,https://open.spotify.com/track/74fpNVAJrKGQuqHETi4WSt
Somebody To Love Remix,"Justin Bieber, USHER",Never Say Never - The Remixes,2011-01-01,220160,https://open.spotify.com/track/7IUl5c6u18rzmyQOblj10T
Are You With Me,Lost Frequencies,Less Is More,2016-10-21,138013,https://open.spotify.com/track/4255amV4enzl28KAn16rUO
Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),2021-06-11,227395,https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL
UFO,Sneaky Sound System,Sneaky Sound System,2006,269200,https://open.spotify.com/track/0gsLWzySRe81KoY4LENNY4
Luxurious,Gwen Stefani,Love. Angel. Music. Baby.,2004-11-12,264920,https://open.spotify.com/track/69xZrRwScYMhlCMcxrF958
Hey Ya!,Outkast,Speakerboxxx/The Love Below,2003,235213,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
Lonely,Akon,Trouble,2004-01-01,235800,https://open.spotify.com/track/1IpYDWB31L1CxDQZztadSi
Dance Again,"Jennifer Lopez, Pitbull",Dance Again...The Hits,2012-07-24,237266,https://open.spotify.com/track/2xnoPV3NLescauc0ZJ1MDZ
Like a Prayer,Madonna,Celebration (double disc version),2009-09-18,342680,https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci
Movements,"Pham, Yung Fusion",Movements - Single,2015-03-18,208671,https://open.spotify.com/track/3gZUflBBfgS3QiTSTg0hk0
Animal,Neon Trees,Habits,2010-01-01,212293,https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go
In The Middle,Sugababes,Three,2003-01-01,237986,https://open.spotify.com/track/1N7yTg0AsrmvqBuu7WuQEC
Just A Girl,No Doubt,The Singles Collection,2003-01-01,205946,https://open.spotify.com/track/6mfkHv00I6jhHIn7EWHJ2N
Players,Coi Leray,COI,2023-06-23,138760,https://open.spotify.com/track/755xVrgyHyUpl9EP5e4ICf
Pink,Lizzo,Barbie The Album,2023-07-21,143833,https://open.spotify.com/track/2YXGbxICUdOUJe9OPlicy1
Dynamite,Taio Cruz,Rokstarr (Special Edition),2010-01-01,202613,https://open.spotify.com/track/0r4iLyCpW9e27ATCupFF64
Down,"Jay Sean, Lil Wayne",All Or Nothing,2009-01-01,212506,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE
Time to Pretend,MGMT,Oracular Spectacular,2007-12-14,261000,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW
Speed Drive (From Barbie The Album),Charli xcx,Speed Drive (From Barbie The Album),2023-06-29,117809,https://open.spotify.com/track/5VxmI3IdgAxWVvUnJoLuY2
Coast (feat. Anderson .Paak),"Hailee Steinfeld, Anderson .Paak",Coast,2022-07-29,166720,https://open.spotify.com/track/1l4iQsOZ5sOXZPMQLvouaB
Bubble Pop Electric,"Gwen Stefani, Johnny Vulture",Love. Angel. Music. Baby.,2004-11-12,222360,https://open.spotify.com/track/4A2vjMnkAWgPVqwl3Xc7pu
Lip Gloss,Lil Mama,Lip Gloss (Main Version),2007-03-06,219773,https://open.spotify.com/track/1Y4ZdPOOgCUhBcKZOrUFiS
Stereo Love - Sped Up Version,Stereo Lovers,Stereo Love (Sped Up Version),2022-12-02,157355,https://open.spotify.com/track/7AjU3sce5VrGGxHjGDy7ZZ
I Feel It Coming,"The Weeknd, Daft Punk",Starboy,2016-11-25,269186,https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV
Hotline Bling,Drake,Views,2016-05-06,267066,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7
Fake ID,"Riton, Kah-Lo",Foreign Ororo (Special Edition),2018-10-26,246970,https://open.spotify.com/track/4qq73N1TKocRaYGQS23b9u
Hey Brother,Avicii,True,2013-01-01,255093,https://open.spotify.com/track/4lhqb6JvbHId48OUJGwymk
Rock Bottom,"Hailee Steinfeld, DNCE",HAIZ,2016-02-26,198240,https://open.spotify.com/track/2qxaR31Te4xDR2yO6LqM8z
Where You From? (feat. Justice Crew),"Beau Ryan, Justice Crew",Where You From? (feat. Justice Crew),2014-09-19,215080,https://open.spotify.com/track/1bv3KasLDKrVSEIopCTfsa
Hope,"The Chainsmokers, Winona Oak",Sick Boy,2018-12-14,180120,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
Good Thing (with Kehlani),"Zedd, Kehlani",Good Thing (with Kehlani),2019-09-27,210901,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
Sex Like Me (feat. DYSON),"Loud Luxury, Dyson",Sex Like Me (feat. DYSON),2018-03-30,176585,https://open.spotify.com/track/50Q2bTYSMrDn4DS5FYbNZJ
Freaky Friday (feat. Chris Brown),"Lil Dicky, Chris Brown",Freaky Friday (feat. Chris Brown),2018-03-15,216631,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
Love Myself,Olivia O'Brien,Was It Even Real?,2019-04-26,213960,https://open.spotify.com/track/36y5E5cxFbz6xU8UqT7Iv7
Burnin' Up,Jonas Brothers,A Little Bit Longer,2008-08-12,175093,https://open.spotify.com/track/2VEsmoek0sol9MnJFyoG9e
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",What Is Love? (Deluxe Edition),2018-11-30,222706,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
Pretty Girl - Cheat Codes X CADE Remix,"Maggie Lindemann, Cheat Codes, CADE",Pretty Girl (Cheat Codes X CADE Remix),2017-03-02,193613,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
Cool,Dua Lipa,Future Nostalgia,2020-03-27,209583,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
Fuck Love,Iggy Azalea,The New Classic,2014-01-01,159589,https://open.spotify.com/track/5lcqxNUw7TJE57tUedUHNR
Wings,Little Mix,DNA (Deluxe),2013-05-28,219733,https://open.spotify.com/track/4awRNvd5iC7QGVQOwSCffw
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",Perfect Ten,2019-06-28,180434,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
RNP (feat. Anderson .Paak),"Cordae, Anderson .Paak",The Lost Boy,2019-07-26,175827,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
Want You Back,5 Seconds of Summer,Youngblood (Deluxe),2018-06-15,173081,https://open.spotify.com/track/2vHfabj6nFebekTYODqntl
Sally Walker,Iggy Azalea,In My Defense,2019-07-19,178993,https://open.spotify.com/track/1bPoQ1zaUWZmiYrckwfulU
No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",No Brainer,2018-07-27,260000,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
True Love (feat. Lily Allen),"P!nk, Lily Allen",The Truth About Love,2012-09-18,230733,https://open.spotify.com/track/1QNqrsNQ1JVLEwncov3lEY
Birthday,Katy Perry,PRISM (Deluxe),2013-10-18,215042,https://open.spotify.com/track/2xLOMHjkOK8nzxJ4r6yOKR
Touch The Sky,"Kanye West, Lupe Fiasco",Late Registration,2005-08-30,236600,https://open.spotify.com/track/2dxjKgT0li4qBI3QwuN9Ih
